Link,Title,Views,Datetime
https://tsn.ua/ukrayina/zsu-vrazili-s-400-armiyi-rf-na-donechchini-u-defense-express-poyasnili-pro-scho-ce-svidchit-2585373.html,"ЗСУ вразили С-400 армії РФ на Донеччині: у Defense Express пояснили, про що це свідчить",3536,2024-05-23T22:32:00+03:00
https://tsn.ua/exclusive/ci-video-shokuvali-vsih-predstavniki-tck-pobili-cholovikiv-u-harkovi-scho-vidomo-2585364.html,Ці відео шокували всіх: чи били представники ТЦК чоловіків у Харкові – що відомо,3776,2024-05-23T22:10:00+03:00
https://tsn.ua/svit/u-velikiy-britaniyi-povidomili-skilki-rosiyskoyi-tehniki-znischili-yihni-droni-2585355.html,"У Великій Британії повідомили, скільки російської техніки знищили їхні дрони",3178,2024-05-23T21:57:00+03:00
https://tsn.ua/glamur/yuna-2024-imena-vsih-peremozhciv-muzichnoyi-premiyi-2585352.html,YUNA-2024: імена всіх переможців музичної премії,7105,2024-05-23T21:45:00+03:00
https://tsn.ua/ukrayina/zatoplennya-ciklona-pokazali-suputnikovi-znimki-naslidkiv-udaru-po-sevastopolyu-2585349.html,"Затоплення ""Циклона"": показали супутникові знімки наслідків удару по Севастополю",9135,2024-05-23T21:44:00+03:00
https://tsn.ua/ukrayina/chi-vvazhayetsya-grihom-vidmova-stati-hreschenim-dlya-ditini-v-pcu-poyasnili-2585343.html,Чи вважається гріхом відмова стати хрещеним для дитини – в ПЦУ пояснили,16к,2024-05-23T21:40:00+03:00
https://tsn.ua/tsikavinki/rosiya-nanesla-na-svoyu-tehniku-noviy-taktichniy-znak-harakternik-rozpoviv-pro-yogo-magichnu-silu-2584782.html,Росія нанесла на свою техніку новий тактичний знак: характерник розповів про його магічну силу,4848,2024-05-23T23:59:00+03:00
https://tsn.ua/svit/u-rosiyskomu-kursku-prodayut-unikalni-kaski-z-chogo-voni-vigotovleni-2585418.html,"У російському Курську продають ""унікальні"" каски: з чого вони виготовлені",2556,2024-05-23T23:58:00+03:00
https://tsn.ua/svit/prezident-chehiyi-potrapiv-do-likarni-pislya-yizdi-na-motocikli-2585415.html,Президент Чехії потрапив до лікарні після їзди на мотоциклі,1982,2024-05-23T23:58:00+03:00
https://tsn.ua/ato/uzhe-tizhden-lihomanit-viyskoviy-zayaviv-pro-problemu-zi-starlink-na-fronti-2585412.html,"""Уже тиждень лихоманить"": військовий заявив про проблему зі Starlink на фронті",1467,2024-05-23T23:57:00+03:00
https://tsn.ua/ukrayina/zhorin-vislovivsya-pro-uhilyantiv-silni-mayut-zadavati-ton-2585409.html,"Жорін висловився про ухилянтів: ""Сильні мають задавати тон""",2291,2024-05-23T23:45:00+03:00
https://tsn.ua/ato/vzyav-bi-dodomu-ale-domu-teper-nemaye-hersonec-vryatuvav-poranenogo-ptaha-pislya-obstrilu-mista-foto-2585406.html,"""Взяв би додому, але дому тепер немає"": херсонець врятував пораненого птаха після обстрілу міста (фото)",929,2024-05-23T23:32:00+03:00
https://tsn.ua/ukrayina/chi-povertatimut-viyskovozobov-yazanih-z-za-kordonu-poyasnennya-golovi-profilnogo-komitetu-radi-2585403.html,Чи повертатимуть військовозобов’язаних з-за кордону: пояснення голови профільного комітету Ради,4217,2024-05-23T23:31:00+03:00
https://tsn.ua/ukrayina/kerivniki-tck-ne-bachat-dali-svogo-viyskkomatu-nardep-pro-problemi-mobilizaciyi-2585397.html,"""Керівники ТЦК не бачать далі свого військкомату"": нардеп про проблеми мобілізації",2257,2024-05-23T23:29:00+03:00
https://tsn.ua/zdorovya/skilki-ukrayinciv-otrimali-ptsr-pid-chas-viyni-ministr-ohoroni-zdorov-ya-shokuvav-statistikoyu-2585394.html,Скільки українців отримали ПТСР під час війни: міністр охорони здоров’я шокував статистикою,1719,2024-05-23T23:29:00+03:00
https://tsn.ua/ukrayina/okupanti-zavdayut-udariv-po-harkovu-ova-2585391.html,Окупанти завдають ударів по Харкову – ОВА,4168,2024-05-23T23:10:00+03:00
https://tsn.ua/ukrayina/dlya-chogo-mobilizuyut-osib-z-legkoyu-rozumovoyu-vidstalistyu-poyasnennya-ochilnika-moz-2585388.html,Для чого мобілізують осіб з легкою розумовою відсталістю: пояснення очільника МОЗ,20к,2024-05-23T23:06:00+03:00
https://tsn.ua/tsikavinki/arheologi-znayshli-u-yegipti-ridkisniy-pismoviy-artefakt-2585385.html,Археологи знайшли у Єгипті рідкісний письмовий артефакт,3599,2024-05-23T22:58:00+03:00
https://tsn.ua/ukrayina/chergova-nespokiyna-nich-okupovaniy-krim-nakrila-svizha-bavovna-video-2585382.html,"Чергова неспокійна ніч: окупований Крим накрила свіжа ""бавовна"" (відео)",15к,2024-05-23T22:49:00+03:00
https://tsn.ua/svit/yakiy-realniy-yaderniy-arsenal-rosiyi-zhurnalisti-nazvali-cifri-2585379.html,Який реальний ядерний арсенал Росії: журналісти назвали цифри,4457,2024-05-23T22:44:00+03:00
https://tsn.ua/groshi/scho-bude-z-cinami-na-palnevid-1-lipnya-ekspert-rozpoviv-detali-2585376.html,Що буде з цінами на пальне від 1 липня: експерт повідомив деталі,6748,2024-05-23T22:43:00+03:00
https://tsn.ua/ato/zelenskiy-zrobiv-zayavu-pro-raketniy-udar-rosiyan-po-tipografiyi-faktor-druk-u-harkovi-2585370.html,"Зеленський зробив заяву про ракетний удар росіян по типографії ""Фактор-друк"" у Харкові",18к,2024-05-23T22:37:00+03:00
https://tsn.ua/svit/antarktida-trischit-vid-bilogo-kontinentu-vidkolovsya-krizhaniy-ostriv-2585367.html,Антарктида тріщить: від білого континенту відколовся крижаний “острів”,2565,2024-05-23T22:35:00+03:00
https://tsn.ua/ukrayina/zsu-vrazili-s-400-armiyi-rf-na-donechchini-u-defense-express-poyasnili-pro-scho-ce-svidchit-2585373.html,"ЗСУ вразили С-400 армії РФ на Донеччині: у Defense Express пояснили, про що це свідчить",3536,2024-05-23T22:32:00+03:00
https://tsn.ua/exclusive/ci-video-shokuvali-vsih-predstavniki-tck-pobili-cholovikiv-u-harkovi-scho-vidomo-2585364.html,Ці відео шокували всіх: чи били представники ТЦК чоловіків у Харкові – що відомо,3776,2024-05-23T22:10:00+03:00
https://tsn.ua/svit/u-velikiy-britaniyi-povidomili-skilki-rosiyskoyi-tehniki-znischili-yihni-droni-2585355.html,"У Великій Британії повідомили, скільки російської техніки знищили їхні дрони",3178,2024-05-23T21:57:00+03:00
https://tsn.ua/glamur/yuna-2024-imena-vsih-peremozhciv-muzichnoyi-premiyi-2585352.html,YUNA-2024: імена всіх переможців музичної премії,7105,2024-05-23T21:45:00+03:00
https://tsn.ua/ukrayina/zatoplennya-ciklona-pokazali-suputnikovi-znimki-naslidkiv-udaru-po-sevastopolyu-2585349.html,"Затоплення ""Циклона"": показали супутникові знімки наслідків удару по Севастополю",9135,2024-05-23T21:44:00+03:00
https://tsn.ua/ukrayina/chi-vvazhayetsya-grihom-vidmova-stati-hreschenim-dlya-ditini-v-pcu-poyasnili-2585343.html,Чи вважається гріхом відмова стати хрещеним для дитини – в ПЦУ пояснили,16к,2024-05-23T21:40:00+03:00
https://tsn.ua/ukrayina/nastup-na-harkivschinu-svitan-poyasniv-chomu-nam-vazhlivo-biti-po-teritoriyi-rf-2584584.html,"Наступ на Харківщину: Світан пояснив, чому нам важливо бити по території РФ",970,2024-05-22T23:59:00+03:00
https://tsn.ua/ato/zsu-zbili-rosiyskiy-shturmovik-su-25-na-donechchini-genshtab-2584578.html,ЗСУ збили російський штурмовик Су-25 на Донеччині – Генштаб,3042,2024-05-22T23:52:00+03:00
https://tsn.ua/svit/rosiya-vidmovilasya-vid-planu-schodo-kordoniv-v-baltiyskomu-mori-u-bloomberg-proanalizuvali-prichinu-2584572.html,Чи відмовилася Росія від плану щодо кордонів в Балтійському морі: у Bloomberg проаналізували ситуацію,1908,2024-05-22T23:42:00+03:00
https://tsn.ua/svit/u-britaniyi-prosyat-zhiteliv-zrobiti-ekstreni-zapasi-na-3-dni-scho-stalosya-2584575.html,У Британії просять жителів зробити екстрені запаси на 3 дні: що сталося,127к,2024-05-22T23:41:00+03:00
https://tsn.ua/svit/zahistiv-tak-zahistiv-u-rosiyi-policeyskiy-vimaniv-u-zhinki-groshi-y-utrimuvav-yiyi-pid-zamkom-2584569.html,Захистив так захистив: у Росії поліцейський виманив у жінки гроші й утримував її під замком,3597,2024-05-22T23:33:00+03:00
https://tsn.ua/svit/rosiyani-bizhat-z-turechchini-scho-stalosya-2584566.html,Росіяни біжать з Туреччини: що сталося,128к,2024-05-22T23:31:00+03:00
https://tsn.ua/ukrayina/znayu-chitav-vidomiy-pismennik-rozpoviv-pro-himernu-prigodu-na-blokpostu-2584563.html,"Відомий письменник розповів про ""химерну пригоду"" на блокпосту",7410,2024-05-22T23:17:00+03:00
https://tsn.ua/svit/nimechchina-gotova-vikoristati-rosiyski-groshi-dlya-viyskovoyi-dopomogi-ukrayini-reuters-2584557.html,Німеччина готова використати “російські гроші” для військової допомоги Україні — Reuters,1917,2024-05-22T23:00:00+03:00
https://tsn.ua/prosport/shalena-radist-video-reakciyi-andriya-shevchenka-ta-volodimira-klichka-na-peremogu-usika-nad-f-yuri-2584554.html,Шалена радість: відео реакції Андрія Шевченка та Володимира Кличка на перемогу Усика над Ф'юрі,12к,2024-05-22T22:50:00+03:00
https://tsn.ua/ato/chornomorskiy-flot-rosiyi-stav-flotiliyeyu-pislya-znischennya-kreysera-moskva-ale-ye-problema-pletenchuk-2584551.html,"Чорноморський флот Росії став флотилією після знищення крейсера ""Москва"", але є проблема — Плетенчук",19к,2024-05-22T22:40:00+03:00
https://tsn.ua/ukrayina/zelenskiy-virushit-do-franciyi-yaka-meta-prezidenta-2584548.html,"Зеленський вирушить до Франції: у Politico припустили, якою є мета президента",1904,2024-05-22T22:31:00+03:00
https://tsn.ua/ukrayina/cifri-perevischili-ochikuvannya-skilki-ukrayinciv-onovili-danni-cherez-rezerv-minoboroni-2584542.html,"Цифри перевищили очікування: у Міноборони повідомили, скільки українців оновили дані через ""Резерв+""",21к,2024-05-22T22:22:00+03:00
https://tsn.ua/prosport/trener-usika-rozplakavsya-pislya-peremogi-ukrayincya-nad-f-yuri-emociyne-video-2584536.html,Тренер Усика розплакався після перемоги українця над Ф'юрі – емоційне відео,4516,2024-05-22T22:13:00+03:00
https://tsn.ua/ato/obstril-harkova-z-yavilosya-video-pershih-hvilin-pislya-udaru-2584530.html,Обстріл Харкова: з'явилося відео перших хвилин після удару,13к,2024-05-22T21:57:00+03:00
https://tsn.ua/ato/chi-povinni-ssha-dozvoliti-ukrayini-biti-amerikanskoyu-zbroyeyu-po-rosiyi-zhorstka-vidpovid-dzhonsona-2584524.html,Чи повинні США дозволити Україні бити американською зброєю по Росії: жорстка відповідь Джонсона,6326,2024-05-22T21:54:00+03:00
https://tsn.ua/ukrayina/zsu-pokazali-vidbittya-vorozhoyi-ataki-u-chasovomu-yaru-video-2584527.html,ЗСУ показали відбиття ворожої атаки у Часовому Яру (відео),2919,2024-05-22T21:52:00+03:00
https://kyiv.tsn.ua/bez-temnih-kutkiv-bar-yeriv-ta-radyanschini-u-kiyevi-prezentuvali-proyekt-shkil-maybutnogo-2584521.html,"Без темних кутків, бар’єрів та радянщини: у Києві презентували проєкт «шкіл майбутнього»",919,2024-05-22T21:46:00+03:00
https://tsn.ua/exclusive/nedovgo-pisnya-grala-sbu-vzyalas-za-vidomogo-prodyusera-yakiy-vtik-do-putina-2584518.html,"Недовго пісня грала: СБУ взялась за відомого продюсера, який втік до Путіна",19к,2024-05-22T21:44:00+03:00
